step,e1,e2
39958,25,25
39959,25,25
39960,25,25
39961,25,25
39962,25,25
39963,25,25
39964,25,25
39965,25,25
39966,25,25
39967,25,25
39968,25,25
39969,25,25
39970,25,25
39971,25,25
39972,25,25
39973,25,25
39974,25,25
39975,25,25
39976,25,25
39977,25,25
39978,25,25
39979,25,25
39980,25,25
39981,25,25
39982,25,25
39983,25,25
39984,25,25
39985,25,25
39986,25,25
39987,25,25
39988,25,25
39989,25,25
39990,25,25
39991,25,25
39992,25,25
39993,25,25
39994,25,25
39995,25,25
39996,25,25
39997,25,25
39998,25,25
39999,25,25
40000,25,25
40001,25,25
40002,25,25
40003,25,25
40004,25,25
40005,25,25
40006,25,25
40007,25,25
40008,25,25
40009,25,25
40010,25,25
40011,25,25
40012,25,25
40013,25,25
40014,25,25
40015,25,25
40016,25,25
40017,25,25
40018,25,25
40019,25,25
40020,25,25
40021,25,25
40022,25,25
40023,25,25
40024,25,25
40025,25,25
40026,25,25
40027,25,25
40028,25,25
40029,25,25
40030,25,25
40031,25,25
40032,25,25
40033,25,25
40034,25,25
40035,25,25
40036,25,25
40037,25,25
40038,25,25
40039,25,25
40040,25,25
40041,25,25
40042,25,25
40043,25,25
40044,25,25
40045,25,25
40046,25,25
40047,25,25
40048,25,25
40049,25,25
40050,25,25
40051,25,25
40052,25,25
40053,25,25
40054,25,25
40055,25,25
40056,25,25
40057,25,25
40058,25,25
40059,25,25
40060,25,25
40061,25,25
40062,25,25
40063,25,25
40064,25,25
40065,25,25
40066,25,25
40067,25,25
40068,25,25
40069,25,25
40070,25,25
40071,25,25
40072,25,25
40073,25,25
40074,25,25
40075,25,25
40076,25,25
40077,25,25
40078,25,25
40079,25,25
40080,25,25
40081,25,25
40082,25,25
40083,25,25
40084,25,25
40085,25,25
40086,25,25
40087,25,25
40088,25,25
40089,25,25
40090,25,25
40091,25,25
40092,25,25
40093,25,25
40094,25,25
40095,25,25
40096,25,25
40097,25,25
40098,25,25
40099,25,25
40100,25,25
40101,25,25
40102,25,25
40103,25,25
40104,25,25
40105,25,25
40106,25,25
40107,25,25
40108,25,25
40109,25,25
40110,25,25
40111,25,25
40112,25,25
40113,25,25
40114,25,25
40115,25,25
40116,25,25
40117,25,25
40118,25,25
40119,25,25
40120,25,25
40121,25,25
40122,25,25
40123,25,25
40124,25,25
40125,25,25
40126,25,25
40127,25,25
40128,25,25
40129,25,25
40130,25,25
40131,25,25
40132,25,25
40133,25,25
40134,25,25
40135,25,25
40136,25,25
40137,25,25
40138,25,25
40139,25,25
40140,25,25
40141,25,25
40142,25,25
40143,25,25
40144,25,25
40145,25,25
40146,25,25
40147,25,25
40148,25,25
40149,25,25
40150,25,25
40151,25,25
40152,25,25
40153,25,25
40154,25,25
40155,25,25
40156,25,25
40157,25,25
40158,25,25
40159,25,25
40160,25,25
40161,25,25
40162,25,25
40163,25,25
40164,25,25
40165,25,25
40166,25,25
40167,25,25
40168,25,25
40169,25,25
40170,25,25
40171,25,25
40172,25,25
40173,25,25
40174,25,25
40175,25,25
40176,25,25
40177,25,25
40178,25,25
40179,25,25
40180,25,25
40181,25,25
40182,25,25
40183,25,25
40184,25,25
40185,25,25
40186,25,25
40187,25,25
40188,25,25
40189,25,25
40190,25,25
40191,25,25
40192,25,25
40193,25,25
40194,25,25
40195,25,25
40196,25,25
40197,25,25
40198,25,25
40199,25,25
40200,25,25
40201,25,25
40202,25,25
40203,25,25
40204,25,25
40205,25,25
40206,25,25
40207,25,25
40208,25,25
40209,25,25
40210,25,25
40211,25,25
40212,25,25
40213,25,25
40214,25,25
40215,25,25
40216,25,25
40217,25,25
40218,25,25
40219,25,25
40220,25,25
40221,25,25
40222,25,25
40223,25,25
40224,25,25
40225,25,25
40226,25,25
40227,25,25
40228,25,25
40229,25,25
40230,25,25
40231,25,25
40232,25,25
40233,25,25
40234,25,25
40235,25,25
40236,25,25
40237,25,25
40238,25,25
40239,25,25
40240,25,25
40241,25,25
40242,25,25
40243,25,25
40244,25,25
40245,25,25
40246,25,25
40247,25,25
40248,25,25
40249,25,25
40250,25,25
40251,25,25
40252,25,25
40253,25,25
40254,25,25
40255,25,25
40256,25,25
40257,25,25
40258,25,25
40259,25,25
40260,25,25
40261,25,25
40262,25,25
40263,25,25
40264,25,25
40265,25,25
40266,25,25
40267,25,25
40268,25,25
40269,25,25
40270,25,25
40271,25,25
40272,25,25
40273,25,25
40274,25,25
40275,25,25
40276,25,25
40277,25,25
40278,25,25
40279,25,25
40280,25,25
40281,25,25
40282,25,25
40283,25,25
40284,25,25
40285,25,25
40286,25,25
40287,25,25
40288,25,25
40289,25,25
40290,25,25
40291,25,25
40292,25,25
40293,25,25
40294,25,25
40295,25,25
40296,25,25
40297,25,25
40298,25,25
40299,25,25
40300,25,25
40301,25,25
40302,25,25
40303,25,25
40304,25,25
40305,25,25
40306,25,25
40307,25,25
40308,25,25
40309,25,25
40310,25,25
40311,25,25
40312,25,25
40313,25,25
40314,25,25
40315,25,25
40316,25,25
40317,25,25
40318,25,25
40319,25,25
40320,25,25
40321,25,25
40322,25,25
40323,25,25
40324,25,25
40325,25,25
40326,25,25
40327,25,25
40328,25,25
40329,25,25
40330,25,25
40331,25,25
40332,25,25
40333,25,25
40334,25,25
40335,25,25
40336,25,25
40337,25,25
40338,25,25
40339,25,25
40340,25,25
40341,25,25
40342,25,25
40343,25,25
40344,25,25
40345,25,25
40346,25,25
40347,25,25
40348,25,25
40349,25,25
40350,25,25
40351,25,25
40352,25,25
40353,25,25
40354,25,25
40355,25,25
40356,25,25
40357,25,25
40358,25,25
40359,25,25
40360,25,25
40361,25,25
40362,25,25
40363,25,25
40364,25,25
40365,25,25
40366,25,25
40367,25,25
40368,25,25
40369,25,25
40370,25,25
40371,25,25
40372,25,25
40373,25,25
40374,25,25
40375,25,25
40376,25,25
40377,25,25
40378,25,25
40379,25,25
40380,25,25
40381,25,25
40382,25,25
40383,25,25
40384,25,25
40385,25,25
40386,25,25
40387,25,25
40388,25,25
40389,25,25
40390,25,25
40391,25,25
40392,25,25
40393,25,25
40394,25,25
40395,25,25
40396,25,25
40397,25,25
40398,25,25
40399,25,25
40400,25,25
40401,25,25
40402,25,25
40403,25,25
40404,25,25
40405,25,25
40406,25,25
40407,25,25
40408,25,25
40409,25,25
40410,25,25
40411,25,25
40412,25,25
40413,25,25
40414,25,25
40415,25,25
40416,25,25
40417,25,25
40418,25,25
40419,25,25
40420,25,25
40421,25,25
40422,25,25
40423,25,25
40424,25,25
40425,25,25
40426,25,25
40427,25,25
40428,25,25
40429,25,25
40430,25,25
40431,25,25
40432,25,25
40433,25,25
40434,25,25
40435,25,25
40436,25,25
40437,25,25
40438,25,25
40439,25,25
40440,25,25
40441,25,25
40442,25,25
40443,25,25
40444,25,25
40445,25,25
40446,25,25
40447,25,25
40448,25,25
40449,25,25
40450,25,25
40451,25,25
40452,25,25
40453,25,25
40454,25,25
40455,25,25
40456,25,25
40457,25,25
40458,25,25
40459,25,25
40460,25,25
40461,25,25
40462,25,25
40463,25,25
40464,25,25
40465,25,25
40466,25,25
40467,25,25
40468,25,25
40469,25,25
40470,25,25
40471,25,25
40472,25,25
40473,25,25
40474,25,25
40475,25,25
40476,25,25
40477,25,25
40478,25,25
40479,25,25
40480,25,25
40481,25,25
40482,25,25
40483,25,25
40484,25,25
40485,25,25
40486,25,25
40487,25,25
40488,25,25
40489,25,25
40490,25,25
40491,25,25
40492,25,25
40493,25,25
40494,25,25
40495,25,25
40496,25,25
40497,25,25
40498,25,25
40499,25,25
40500,25,25
40501,25,25
40502,25,25
40503,25,25
40504,25,25
40505,25,25
40506,25,25
40507,25,25
40508,25,25
40509,25,25
40510,25,25
40511,25,25
40512,25,25
40513,25,25
40514,25,25
40515,25,25
40516,25,25
40517,25,25
40518,25,25
40519,25,25
40520,25,25
40521,25,25
40522,25,25
40523,25,25
40524,25,25
40525,25,25
40526,25,25
40527,25,25
40528,25,25
40529,25,25
40530,25,25
40531,25,25
40532,25,25
40533,25,25
40534,25,25
40535,25,25
40536,25,25
40537,25,25
40538,25,25
40539,25,25
40540,25,25
40541,25,25
40542,25,25
40543,25,25
40544,25,25
40545,25,25
40546,25,25
40547,25,25
40548,25,25
40549,25,25
40550,25,25
40551,25,25
40552,25,25
40553,25,25
40554,25,25
40555,25,25
40556,25,25
40557,25,25
40558,25,25
40559,25,25
40560,25,25
40561,25,25
40562,25,25
40563,25,25
40564,25,25
40565,25,25
40566,25,25
40567,25,25
40568,25,25
40569,25,25
40570,25,25
40571,25,25
40572,25,25
40573,25,25
40574,25,25
40575,25,25
40576,25,25
40577,25,25
40578,25,25
40579,25,25
40580,25,25
40581,25,25
40582,25,25
40583,25,25
40584,25,25
40585,25,25
40586,25,25
40587,25,25
40588,25,25
40589,25,25
40590,25,25
40591,25,25
40592,25,25
40593,25,25
40594,25,25
40595,25,25
40596,25,25
40597,25,25
40598,25,25
40599,25,25
40600,25,25
40601,25,25
40602,25,25
40603,25,25
40604,25,25
40605,25,25
40606,25,25
40607,25,25
40608,25,25
40609,25,25
40610,25,25
40611,25,25
40612,25,25
40613,25,25
40614,25,25
40615,25,25
40616,25,25
40617,25,25
40618,25,25
40619,25,25
40620,25,25
40621,25,25
40622,25,25
40623,25,25
40624,25,25
40625,25,25
40626,25,25
40627,25,25
40628,25,25
40629,25,25
40630,25,25
40631,25,25
40632,25,25
40633,25,25
40634,25,25
40635,25,25
40636,25,25
40637,25,25
40638,25,25
40639,25,25
40640,25,25
40641,25,25
40642,25,25
40643,25,25
40644,25,25
40645,25,25
40646,25,25
40647,25,25
40648,25,25
40649,25,25
40650,25,25
40651,25,25
40652,25,25
40653,25,25
40654,25,25
40655,25,25
40656,25,25
40657,25,25
40658,25,25
40659,25,25
40660,25,25
40661,25,25
40662,25,25
40663,25,25
40664,25,25
40665,25,25
40666,25,25
40667,25,25
40668,25,25
40669,25,25
40670,25,25
40671,25,25
40672,25,25
40673,25,25
40674,25,25
40675,25,25
40676,25,25
40677,25,25
40678,25,25
40679,25,25
40680,25,25
40681,25,25
40682,25,25
40683,25,25
40684,25,25
40685,25,25
40686,25,25
40687,25,25
40688,25,25
40689,25,25
40690,25,25
40691,25,25
40692,25,25
40693,25,25
40694,25,25
40695,25,25
40696,25,25
40697,25,25
40698,25,25
40699,25,25
40700,25,25
40701,25,25
40702,25,25
40703,25,25
40704,25,25
40705,25,25
40706,25,25
40707,25,25
40708,25,25
40709,25,25
40710,25,25
40711,25,25
40712,25,25
40713,25,25
40714,25,25
40715,25,25
40716,25,25
40717,25,25
40718,25,25
40719,25,25
40720,25,25
40721,25,25
40722,25,25
40723,25,25
40724,25,25
40725,25,25
40726,25,25
40727,25,25
40728,25,25
40729,25,25
40730,25,25
40731,25,25
40732,25,25
40733,25,25
40734,25,25
40735,25,25
40736,25,25
40737,25,25
40738,25,25
40739,25,25
40740,25,25
40741,25,25
40742,25,25
40743,25,25
40744,25,25
40745,25,25
40746,25,25
40747,25,25
40748,25,25
40749,25,25
40750,25,25
40751,25,25
40752,25,25
40753,25,25
40754,25,25
40755,25,25
40756,25,25
40757,25,25
40758,25,25
40759,25,25
40760,25,25
40761,25,25
40762,25,25
40763,25,25
40764,25,25
40765,25,25
40766,25,25
40767,25,25
40768,25,25
40769,25,25
40770,25,25
40771,25,25
40772,25,25
40773,25,25
40774,25,25
40775,25,25
40776,25,25
40777,25,25
40778,25,25
40779,25,25
40780,25,25
40781,25,25
40782,25,25
40783,25,25
40784,25,25
40785,25,25
40786,25,25
40787,25,25
40788,25,25
40789,25,25
40790,25,25
40791,25,25
40792,25,25
40793,25,25
40794,25,25
40795,25,25
40796,25,25
40797,25,25
40798,25,25
40799,25,25
40800,25,25
40801,25,25
40802,25,25
40803,25,25
40804,25,25
40805,25,25
40806,25,25
40807,25,25
40808,25,25
40809,25,25
40810,25,25
40811,25,25
40812,25,25
40813,25,25
40814,25,25
40815,25,25
40816,25,25
40817,25,25
40818,25,25
40819,25,25
40820,25,25
40821,25,25
40822,25,25
40823,25,25
40824,25,25
40825,25,25
40826,25,25
40827,25,25
40828,25,25
40829,25,25
40830,25,25
40831,25,25
40832,25,25
40833,25,25
40834,25,25
40835,25,25
40836,25,25
40837,25,25
40838,25,25
40839,25,25
40840,25,25
40841,25,25
40842,25,25
40843,25,25
40844,25,25
40845,25,25
40846,25,25
40847,25,25
40848,25,25
40849,25,25
40850,25,25
40851,25,25
40852,25,25
40853,25,25
40854,25,25
40855,25,25
40856,25,25
40857,25,25
40858,25,25
40859,25,25
40860,25,25
40861,25,25
40862,25,25
40863,25,25
40864,25,25
40865,25,25
40866,25,25
40867,25,25
40868,25,25
40869,25,25
40870,25,25
40871,25,25
40872,25,25
40873,25,25
40874,25,25
40875,25,25
40876,25,25
40877,25,25
40878,25,25
40879,25,25
40880,25,25
40881,25,25
40882,25,25
40883,25,25
40884,25,25
40885,25,25
40886,25,25
40887,25,25
40888,25,25
40889,25,25
40890,25,25
40891,25,25
40892,25,25
40893,25,25
40894,25,25
40895,25,25
40896,25,25
40897,25,25
40898,25,25
40899,25,25
40900,25,25
40901,25,25
40902,25,25
40903,25,25
40904,25,25
40905,25,25
40906,25,25
40907,25,25
40908,25,25
40909,25,25
40910,25,25
40911,25,25
40912,25,25
40913,25,25
40914,25,25
40915,25,25
40916,25,25
40917,25,25
40918,25,25
40919,25,25
40920,25,25
40921,25,25
40922,25,25
40923,25,25
40924,25,25
40925,25,25
40926,25,25
40927,25,25
40928,25,25
40929,25,25
40930,25,25
40931,25,25
40932,25,25
40933,25,25
40934,25,25
40935,25,25
40936,25,25
40937,25,25
40938,25,25
40939,25,25
40940,25,25
40941,25,25
40942,25,25
40943,25,25
40944,25,25
40945,25,25
40946,25,25
40947,25,25
40948,25,25
40949,25,25
40950,25,25
40951,25,25
40952,25,25
40953,25,25
40954,25,25
40955,25,25
40956,25,25
40957,25,25
40958,25,25
40959,25,25
40960,25,25
40961,25,25
40962,25,25
40963,25,25
40964,25,25
40965,25,25
40966,25,25
40967,25,25
40968,25,25
40969,25,25
40970,25,25
40971,25,25
40972,25,25
40973,25,25
40974,25,25
40975,25,25
40976,25,25
40977,25,25
40978,25,25
40979,25,25
40980,25,25
40981,25,25
40982,25,25
40983,25,25
40984,25,25
40985,25,25
40986,25,25
40987,25,25
40988,25,25
40989,25,25
40990,25,25
40991,25,25
40992,25,25
40993,25,25
40994,25,25
40995,25,25
40996,25,25
40997,25,25
40998,25,25
40999,25,25
41000,25,25
41001,25,25
41002,25,25
41003,25,25
41004,25,25
41005,25,25
41006,25,25
41007,25,25
41008,25,25
41009,25,25
41010,25,25
41011,25,25
41012,25,25
41013,25,25
41014,25,25
41015,25,25
41016,25,25
41017,25,25
41018,25,25
41019,25,25
41020,25,25
41021,25,25
41022,25,25
41023,25,25
41024,25,25
41025,25,25
41026,25,25
41027,25,25
41028,25,25
41029,25,25
41030,25,25
41031,25,25
41032,25,25
41033,25,25
41034,25,25
41035,25,25
41036,25,25
41037,25,25
41038,25,25
41039,25,25
41040,25,25
41041,25,25
41042,25,25
41043,25,25
41044,25,25
41045,25,25
41046,25,25
41047,25,25
41048,25,25
41049,25,25
41050,25,25
41051,25,25
41052,25,25
41053,25,25
41054,25,25
41055,25,25
41056,25,25
41057,25,25
41058,25,25
41059,25,25
41060,25,25
41061,25,25
41062,25,25
41063,25,25
41064,25,25
41065,25,25
41066,25,25
41067,25,25
41068,25,25
41069,25,25
41070,25,25
41071,25,25
41072,25,25
41073,25,25
41074,25,25
41075,25,25
41076,25,25
41077,25,25
41078,25,25
41079,25,25
41080,25,25
41081,25,25
41082,25,25
41083,25,25
41084,25,25
41085,25,25
41086,25,25
41087,25,25
41088,25,25
41089,25,25
41090,25,25
41091,25,25
41092,25,25
41093,25,25
41094,25,25
41095,25,25
41096,25,25
41097,25,25
41098,25,25
41099,25,25
41100,25,25
41101,25,25
41102,25,25
41103,25,25
41104,25,25
41105,25,25
41106,25,25
41107,25,25
41108,25,25
41109,25,25
41110,25,25
41111,25,25
41112,25,25
41113,25,25
41114,25,25
41115,25,25
41116,25,25
41117,25,25
41118,25,25
41119,25,25
41120,25,25
41121,25,25
41122,25,25
41123,25,25
41124,25,25
41125,25,25
41126,25,25
41127,25,25
41128,25,25
41129,25,25
41130,25,25
41131,25,25
41132,25,25
41133,25,25
41134,25,25
41135,25,25
41136,25,25
41137,25,25
41138,25,25
41139,25,25
41140,25,25
41141,25,25
41142,25,25
41143,25,25
41144,25,25
41145,25,25
41146,25,25
41147,25,25
41148,25,25
41149,25,25
41150,25,25
41151,25,25
41152,25,25
41153,25,25
41154,25,25
41155,25,25
41156,25,25
41157,25,25
41158,25,25
41159,25,25
41160,25,25
41161,25,25
41162,25,25
41163,25,25
41164,25,25
41165,25,25
41166,25,25
41167,25,25
41168,25,25
41169,25,25
41170,25,25
41171,25,25
41172,25,25
41173,25,25
41174,25,25
41175,25,25
41176,25,25
41177,25,25
41178,25,25
41179,25,25
41180,25,25
41181,25,25
41182,25,25
41183,25,25
41184,25,25
41185,25,25
41186,25,25
41187,25,25
41188,25,25
41189,25,25
41190,25,25
41191,25,25
41192,25,25
41193,25,25
41194,25,25
41195,25,25
41196,25,25
41197,25,25
41198,25,25
41199,25,25
41200,25,25
41201,25,25
41202,25,25
41203,25,25
41204,25,25
41205,25,25
41206,25,25
41207,25,25
41208,25,25
41209,25,25
41210,25,25
41211,25,25
41212,25,25
41213,25,25
41214,25,25
41215,25,25
41216,25,25
41217,25,25
41218,25,25
41219,25,25
41220,25,25
41221,25,25
41222,25,25
41223,25,25
41224,25,25
41225,25,25
41226,25,25
41227,25,25
41228,25,25
41229,25,25
41230,25,25
41231,25,25
41232,25,25
41233,25,25
41234,25,25
41235,25,25
41236,25,25
41237,25,25
41238,25,25
41239,25,25
41240,25,25
41241,25,25
41242,25,25
41243,25,25
41244,25,25
41245,25,25
41246,25,25
41247,25,25
41248,25,25
41249,25,25
41250,25,25
41251,25,25
41252,25,25
41253,25,25
41254,25,25
41255,25,25
41256,25,25
41257,25,25
41258,25,25
41259,25,25
41260,25,25
41261,25,25
41262,25,25
41263,25,25
41264,25,25
41265,25,25
41266,25,25
41267,25,25
41268,25,25
41269,25,25
41270,25,25
41271,25,25
41272,25,25
41273,25,25
41274,25,25
41275,25,25
41276,25,25
41277,25,25
41278,25,25
41279,25,25
41280,25,25
41281,25,25
41282,25,25
41283,25,25
41284,25,25
41285,25,25
41286,25,25
41287,25,25
41288,25,25
41289,25,25
41290,25,25
41291,25,25
41292,25,25
41293,25,25
41294,25,25
41295,25,25
41296,25,25
41297,25,25
41298,25,25
41299,25,25
41300,25,25
41301,25,25
41302,25,25
41303,25,25
41304,25,25
41305,25,25
41306,25,25
41307,25,25
41308,25,25
41309,25,25
41310,25,25
41311,25,25
41312,25,25
41313,25,25
41314,25,25
41315,25,25
41316,25,25
41317,25,25
41318,25,25
41319,25,25
41320,25,25
41321,25,25
41322,25,25
41323,25,25
41324,25,25
41325,25,25
41326,25,25
41327,25,25
41328,25,25
41329,25,25
41330,25,25
41331,25,25
41332,25,25
41333,25,25
41334,25,25
41335,25,25
41336,25,25
41337,25,25
41338,25,25
41339,25,25
41340,25,25
41341,25,25
41342,25,25
41343,25,25
41344,25,25
41345,25,25
41346,25,25
41347,25,25
41348,25,25
41349,25,25
41350,25,25
41351,25,25
41352,25,25
41353,25,25
41354,25,25
41355,25,25
41356,25,25
41357,25,25
41358,25,25
41359,25,25
41360,25,25
41361,25,25
41362,25,25
41363,25,25
41364,25,25
41365,25,25
41366,25,25
41367,25,25
41368,25,25
41369,25,25
41370,25,25
41371,25,25
41372,25,25
41373,25,25
41374,25,25
41375,25,25
41376,25,25
41377,25,25
41378,25,25
41379,25,25
41380,25,25
41381,25,25
41382,25,25
41383,25,25
41384,25,25
41385,25,25
41386,25,25
41387,25,25
41388,25,25
41389,25,25
41390,25,25
41391,25,25
41392,25,25
41393,25,25
41394,25,25
41395,25,25
41396,25,25
41397,25,25
41398,25,25
41399,25,25
41400,25,25
41401,25,25
41402,25,25
41403,25,25
41404,25,25
41405,25,25
41406,25,25
41407,25,25
41408,25,25
41409,25,25
41410,25,25
41411,25,25
41412,25,25
41413,25,25
41414,25,25
41415,25,25
41416,25,25
41417,25,25
41418,25,25
41419,25,25
41420,25,25
41421,25,25
